OBJECTID,CODUOME,NIF,NOME,TIPOAGRUPAMENTO,MORADA,LOCALIDADE,CONCELHO,DISTRITO,CODESCOLAMESEDE,CODDSR,CODQZP,GRUPONATUREZAINST,NUM_ESCOLAS,FAX,URL,EMAIL,TELEFONE,x,y
14286,807207,,Escola Básica Integrada de Rabo de Peixe,Agrupada,Rua da Eira,RABO DE PEIXE,Ribeira Grande,Ilha de São Miguel,807235,,,Publico,5,,,,,-1541984.20128748,-59638.7959625727
14287,807201,,Escola Básica Integrada da Praia da Vitória,Agrupada,Rua Padre Damião,PRAIA DA VITÓRIA,Praia da Vitória,Ilha Terceira,807236,,,Publico,13,,,,,-1652667.39060256,70949.9453863153
14288,807194,,Escola Básica Integrada Francisco Ferreira Drummond,Agrupada,Rua Padre Coelho de Sousa,VILA DE SÃO SEBASTIÃO,Angra do Heroísmo,Ilha Terceira,807237,,,Publico,2,,,,,-1656905.68518207,63246.8651258854
14289,807193,,Escola Básica Integrada de Angra do Heroísmo,Agrupada,Ladeira de São Bento,ANGRA DO HEROÍSMO,Angra do Heroísmo,Ilha Terceira,807238,,,Publico,4,,,,,-1666581.12680421,65151.8284613408
14290,807199,,Escola Básica Integrada de Biscoitos,Agrupada,Ponta Negra,PORTO MARTINS,Praia da Vitória,Ilha Terceira,807239,,,Publico,2,,,,,-1668529.83389681,81133.8494656389
14291,807221,,Escola Básica Integrada de Vila de Capelas,Agrupada,"Rua do Rosário, s/n",CAPELAS,Ponta Delgada,Ilha de São Miguel,807242,,,Publico,11,,,,,-1550096.34801642,-55801.0354974219
14292,807214,,Escola Básica e Secundária das Flores,Agrupada,Rua de Santa Catarina,SANTA CRUZ DAS FLORES,Santa Cruz das Flores,Ilha das Flores,807245,,,Publico,2,,,,,-1988315.42831637,237410.712791327
14293,807212,,Escola Básica e Secundária das Lajes do Pico,Agrupada,"Estrada Regional, Ribeira do Meio n.º 56-A",LAJES DO PICO,Lajes do Pico,Ilha do Pico,807246,,,Publico,3,,,,,-1765989.79124348,57778.5899950301
14294,807192,,Escola Básica e Secundária de Tomás de Borba,Agrupada,Av. António Dacosta,ANGRA DO HEROÍSMO,Angra do Heroísmo,Ilha Terceira,807247,,,Publico,10,,,,,-1669639.32897075,65904.8064835176
14295,807215,,Escola Básica e Secundária de São Roque do Pico,Agrupada,"Estrada Regional n.º2,2.ª",SÃO ROQUE DO PICO,São Roque do Pico,Ilha do Pico,807249,,,Publico,2,,,,,-1767764.08188537,70721.3292011066
14296,807204,,Escola Básica Integrada da Horta,Agrupada,Rua Cônsul Dabney,HORTA,Horta,Ilha do Faial,807250,,,Publico,10,,,,,-1795007.713067,78783.1508229778
14297,807186,,Escola Básica Integrada Canto da Maia,Agrupada,Rua Almirante Botelho  Sousa,PONTA DELGADA,Ponta Delgada,Ilha de São Miguel,807251,,,Publico,5,,,,,-1552300.94595358,-65215.354541475
14298,807209,,Escola Básica Integrada de Ribeira Grande,Agrupada,Rua Benemérito Cónego Cristiano Jesus Borges,RIBEIRA GRANDE,Ribeira Grande,Ilha de São Miguel,807252,,,Publico,5,,,,,-1535898.5987956,-59278.5256480118
14299,807218,,Escola Básica Integrada de Lagoa,Agrupada,R. Engenheiro Jaime Sousa Lima ,LAGOA (SÃO MIGUEL),Lagoa (São Miguel),Ilha de São Miguel,807361,,,Publico,7,,,,,-1542813.12811789,-66818.4122610014
14300,807189,,Escola Básica Integrada Roberto Ivens,Agrupada,Rua do Mercado n.º 5,PONTA DELGADA,Ponta Delgada,Ilha de São Miguel,807362,,,Publico,5,,,,,-1551131.86423037,-65917.0437949084
14301,807222,,Escola Básica Integrada de Ginetes,Agrupada,Estrada Regional ,GINETES,Ponta Delgada,Ilha de São Miguel,807363,,,Publico,7,,,,,-1564294.19669333,-50496.1112004139
14302,807211,,Escola Básica e Secundária Armando Côrtes-Rodrigues,Agrupada,"Rua Vila do Porto, nº. 1",VILA FRANCA DO CAMPO,Vila Franca do Campo,Ilha de São Miguel,807364,,,Publico,4,,,,,-1531163.74612822,-72623.1887363036
14303,807190,,Escola Básica e Secundária da Povoação,Agrupada,Rua Padre João de Medeiros,POVOAÇÃO,Povoação,Ilha de São Miguel,807365,,,Publico,8,,,,,-1513470.34050052,-72259.752464179
14304,807197,,Escola Básica e Secundária da Graciosa,Agrupada,Rebentão s/n,SANTA CRUZ DA GRACIOSA,Santa Cruz da Graciosa,Ilha da Graciosa,807366,,,Publico,5,,,,,-1726563.23067831,128164.895071164
14305,807219,,Escola Básica e Secundária de Nordeste,Agrupada,Rua do Rosário,NORDESTE,Nordeste,Ilha de São Miguel,807367,,,Publico,5,,,,,-1502904.03018601,-64176.4308076399
14306,807205,,Escola Básica e Secundária de Santa Maria,Agrupada,Avenida de Santa Maria,VILA DO PORTO,Vila do Porto,Ilha de Santa Maria,807368,,,Publico,6,,,,,-1521075.85957279,-162817.691957022
14307,401729,600017532,"Escola Secundária Fernão Mendes Pinto, Pragal, Almada",Não Agrupada,R. Luís Serrão Pimentel,ALMADA,Almada,Setúbal,401729,Lisboa e Vale do Tejo,QZP.46,Publico,1,212748332,www.esfmp.pt,direcao@esfmp.edu.gov.pt;servicos@esfmp.edu.gov.pt,212738230;212745775,-90162.6350219235,-109967.587863111
14308,403404,600059081,"Escola Secundária de São Pedro da Cova, Gondomar",Não Agrupada,Rua Eduardo Castro Gandra,SÃO PEDRO DA COVA,Gondomar,Porto,403404,Norte,QZP.09,Publico,1,224632438,www.esspc.pt,direcao@esspc.edu.gov.pt;servicos@esspc.edu.gov.pt,224630137;224632439,-32201.2323570196,165560.145244621
14309,404214,600023451,Escola Artística do Conservatório de Música do Porto,Não Agrupada,Praça Pedro Nunes,PORTO,Porto,Porto,404214,Norte,QZP.09,Publico,1,222073251,www.conservatoriodemusicadoporto.pt,direcao@cv-musica-porto.edu.gov.pt;servicos@cv-musica-porto.edu.gov.pt,222073250;222073256,-41106.8417631751,164819.589277018
14310,400026,600013502,"Escola Secundária Avelar Brotero, Coimbra",Não Agrupada,Rua General Humberto Delgado,COIMBRA,Coimbra,Coimbra,400026,Centro,QZP.27,Publico,1,239718588,www.esab.pt,direcao@esabrotero.edu.gov.pt;servicos@esabrotero.edu.gov.pt,239701564,-23612.5225080075,59703.1074982641
14311,404330,600067912,Escola Profissional de Desenvolvimento Rural de Serpa,Não Agrupada,Herdade da Bemposta - Apartado 26,SERPA,Serpa,Beja,404330,Alentejo,QZP.56,Publico,1,284540449,www.epdrs.pt,direcao@epdrs.edu.gov.pt;servicos@epdrs.edu.gov.pt,284540440,45521.5748182376,-189779.919629769
14312,402497,600019756,Escola Secundária de Peniche,Não Agrupada,Avenida 25 de Abril,PENICHE,Peniche,Leiria,402497,Lisboa e Vale do Tejo,QZP.41,Publico,1,262780341,www.espeniche.pt,direcao@espeniche.edu.gov.pt;servicos@espeniche.edu.gov.pt,262780340,-107384.85001543,-33057.2869505838
14313,401778,600027821,"Escola Secundária Fonseca Benevides, Lisboa",Não Agrupada,Rua Jau - Alto de Santo Amaro,LISBOA,Lisboa,Lisboa,401778,Lisboa e Vale do Tejo,QZP.45,Publico,1,213617445,www.esfb.pt,direcao@esfbenevides.edu.gov.pt;servicos@esfbenevides.edu.gov.pt,213617440;213617443,-91767.6567502582,-106700.375868427
14314,402680,600021777,"Escola Secundária Rocha Peixoto, Póvoa de Varzim",Não Agrupada,Praça Luís de Camões,PÓVOA DE VARZIM,Póvoa de Varzim,Porto,402680,Norte,QZP.09,Publico,1,252600562,,direcao@esrpeixoto.edu.gov.pt;servicos@esrpeixoto.edu.gov.pt,252600550;252600551,-52709.7747864265,191092.297316089
14315,404019,600035000,"Escola Profissional Agrícola D. Dinis - Paiã, Odivelas",Não Agrupada,Rua Pedro Álvares Cabral,PONTINHA,Odivelas,Lisboa,404019,Lisboa e Vale do Tejo,QZP.45,Publico,1,214788849,,direcao@epadd.edu.gov.pt;servicos@epadd.edu.gov.pt,214788840;214788841,-92754.0624105158,-99017.6893195453
14316,403192,600036502,"Escola Secundária Poeta Al Berto, Sines",Não Agrupada,Monte Chãos - Apartado 180,SINES,Sines,Setúbal,403192,Alentejo,QZP.54,Publico,1,269635425,http://es-al-berto.com/,direcao@espab.edu.gov.pt;servicos@espab.edu.gov.pt,269630320;269862214,-63243.3259474593,-190109.316506075
14317,404391,600070638,Escola Profissional de Desenvolvimento Rural de Alter do Chão,Não Agrupada,Coudelaria de Alter - Apartado 20,ALTER DO CHÃO,Alter do Chão,Portalegre,404391,Alentejo,QZP.48,Publico,1,245612826,www.epdrac.pt,direcao@epdrac.edu.gov.pt;servicos@epdrac.edu.gov.pt,245612505,38457.0026263172,-49532.1444005232
14318,404238,600019101,"Escola Artística de Dança do Conservatório Nacional, Lisboa",Não Agrupada,"Rua João Pereira da Rosa, nº 22",LISBOA,Lisboa,Lisboa,404238,Lisboa e Vale do Tejo,QZP.45,Publico,1,213408039,http://www.edcn.pt/,direcao@eadcn.edu.gov.pt;servicos@eadcn.edu.gov.pt,213408030;213408034,-88151.7617729066,-105615.038463729
14319,404172,600003108,"Escola Artística António Arroio, Lisboa",Não Agrupada,Rua Coronel Ferreira do Amaral,LISBOA,Lisboa,Lisboa,404172,Lisboa e Vale do Tejo,QZP.45,Publico,1,218160334,www.antonioarroio.pt,direcao@esaarroio.edu.gov.pt;servicos@esaarroio.edu.gov.pt,218160330;218160336,-86435.2049622369,-102946.437694571
14320,401031,680038647,"Escola Secundária de Caldas das Taipas, Guimarães",Não Agrupada,"Rua Prof. Manuel José Pereira, nº 611",CALDAS DAS TAIPAS,Guimarães,Braga,401031,Norte,QZP.07,Publico,1,253479892,www.esct.pt,direcao@esct.edu.gov.pt;servicos@esct.edu.gov.pt,253479890,-18346.5119411434,201752.520186576
14321,404240,600019896,"Escola Artística de Música do Conservatório Nacional, Lisboa",Não Agrupada,"Rua dos Caetanos, nº 29",LISBOA,Lisboa,Lisboa,404240,Lisboa e Vale do Tejo,QZP.45,Publico,1,213423605,www.emcn.edu.pt,direcao@eacnacional.edu.gov.pt;servicos@eacnacional.edu.gov.pt,213425922;213432566,-88154.7981266736,-105637.876515906
14322,401109,600020282,"Escola Secundária Camões, Lisboa",Não Agrupada,Pç. José Fontana,LISBOA,Lisboa,Lisboa,401109,Lisboa e Vale do Tejo,QZP.45,Publico,1,213190381,http://escamoes-web.sharepoint.com/Pages/default.aspx,direcao@escamoes.edu.gov.pt;servicos@escamoes.edu.gov.pt,213190380;213190387,-87826.800530316,-103653.774293378
14323,404263,600068072,"Escola Profissional de Agricultura e Desenvolvimento Rural de Carvalhais, Mirandela",Não Agrupada,Apartado 70,CARVALHAIS MDL,Mirandela,Bragança,404263,Norte,QZP.13,Publico,1,278201017,www.epacarvalhais.com,direcao@epa.edu.gov.pt;servicos@epa.edu.gov.pt,278201010,81205.2900875372,204975.557050554
14324,401882,600006700,"Escola Secundária Henrique Medina, Esposende",Não Agrupada,Avenida Dr. Henrique de Barros Lima,ESPOSENDE,Esposende,Braga,401882,Norte,QZP.05,Publico,1,253969458,http://www.escolahenriquemedina.org,direcao@escolahenriquemedina.edu.gov.pt;servicos@escolahenriquemedina.edu.gov.pt,253969450;253964861,-54243.3985523512,207841.862810973
14325,401948,600019225,"Escola Secundária Jorge Peixinho, Montijo",Não Agrupada,Avenida José da Silva Leite,MONTIJO,Montijo,Setúbal,401948,Lisboa e Vale do Tejo,QZP.46,Publico,1,212326282,http://www.esjp.pt/,direcao@esjpeixinho.edu.gov.pt;servicos@esjpeixinho.edu.gov.pt,212326280;212326284,-73982.0886166234,-106055.974017367
14326,401006,600013529,"Escola Secundária da Boa Nova, Leça da Palmeira, Matosinhos",Não Agrupada,Av. Combatente da Grande Guerra,MATOSINHOS,Matosinhos,Porto,401006,Norte,QZP.09,Publico,1,229964374,www.esbn.pt,direcao@esboa-nova.edu.gov.pt;servicos@esboa-nova.edu.gov.pt,229998960;229998961,-47601.7150797733,169543.326345049
14327,807208,,Escola Secundária de Ribeira Grande,Não Agrupada,"Rua dos Condes, n.º7",RIBEIRA GRANDE,Ribeira Grande,Ilha de São Miguel,807374,,,Publico,1,,,,,-1536571.03182324,-59808.8169160623
14328,401626,600005879,"Escola Secundária Emídio Navarro, Viseu",Não Agrupada,Rua Mestre Teotónio Pedro Albuquerque,VISEU,Viseu,Viseu,401626,Centro,QZP.22,Publico,1,232480199,www.esenviseu.net,direcao@esenavarro-viseu.edu.gov.pt;servicos@esenavarro-viseu.edu.gov.pt,232480190;232480193,19074.7670688577,110218.562287501
14329,404354,600069184,"Escola Profissional de Ciências Geográficas, Lisboa",Não Agrupada,"Rua Artilharia 1, nº 107 - Edif. 1 - 1º Piso",LISBOA,Lisboa,Lisboa,404354,Lisboa e Vale do Tejo,QZP.45,Publico,1,213881728,www.epcg.pt,direcao@epcg.edu.gov.pt;servicos@epcg.edu.gov.pt,213819644;213881729,-89204.0833864288,-104116.661476008
14330,400221,600020118,"Escola Secundária Gago Coutinho, Alverca do Ribatejo, Vila Franca de Xira",Não Agrupada,R. Heróis da Aviação,ALVERCA DO RIBATEJO,Vila Franca de Xira,Lisboa,400221,Lisboa e Vale do Tejo,QZP.45,Publico,1,219587539,www.esgc.pt,direcao@esgc.edu.gov.pt;servicos@esgc.edu.gov.pt,219587530,-78474.5146486068,-85930.7036274268
14331,807413,600088138,"Conservatório de Vila Real - Comendador Manuel Correia Botelho, Vila Real",Não Agrupada,"Avenida Carvalho Araújo, n.º 71",VILA REAL,Vila Real,Vila Real,807413,Norte,QZP.15,Publico,1,259309219,www.conservatorio-vr.pt,direcao@conservatorio-vr.edu.gov.pt;servicos@conservatorio-vr.edu.gov.pt,259309210,32404.7099240985,180856.921057221
14332,400828,600068480,Escola Secundária de Amarante,Não Agrupada,"Avenida General Vitorino Laranjeira, n.º 592",AMARANTE,Amarante,Porto,400828,Norte,QZP.11,Publico,1,255432149,http://esamarante.edu.pt/,direcao@esamarante.edu.gov.pt;servicos@esamarante.edu.gov.pt,255410190,4582.12474580345,178185.659618526
14333,404202,600021793,Escola Artística do Conservatório de Música de Coimbra,Não Agrupada,Rua Pedro Nunes,COIMBRA,Coimbra,Coimbra,404202,Centro,QZP.27,Publico,1,239703698,www.conservatoriomcoimbra.com,direcao@eacmc.edu.gov.pt;servicos@eacmc.edu.gov.pt,239701680;239701678,-23464.3393850715,58306.3243438992
14334,402114,600020509,"Escola Secundária Manuel Cargaleiro, Amora, Seixal",Não Agrupada,R. Bento Moura de Portugal,AMORA,Seixal,Setúbal,402114,Lisboa e Vale do Tejo,QZP.46,Publico,1,212269797,http://www.esmcargaleiro.pt/,direcao@esmcargaleiro.edu.gov.pt;servicos@esmcargaleiro.edu.gov.pt,212269790,-85517.9990554324,-116427.977813822
14335,330838,600071545,"Escola Básica da Ponte, Vila das Aves, Santo Tirso",Não Agrupada,Rua José Luis de Andrade,SÃO TOMÉ NEGRELOS,Santo Tirso,Porto,330838,Norte,QZP.09,Publico,1,252875352,www.escoladaponte.pt,direcao@escoladaponte.edu.gov.pt;servicos@escoladaponte.edu.gov.pt,252875350;252875351,-22745.6621574722,186713.521118808
14336,404342,600067920,Escola Profissional de Desenvolvimento Rural de Grândola,Não Agrupada,Av. António Inácio da Cruz,GRÂNDOLA,Grândola,Setúbal,404342,Alentejo,QZP.54,Publico,1,269441223,www.epdrgrandola.pt,direcao@epdrgrandola.edu.gov.pt;servicos@epdrgrandola.edu.gov.pt,269456416;269441222,-37376.8761566232,-166152.464593558
14337,403507,600013901,"Escola Secundária da Ramada, Odivelas",Não Agrupada,Largo da Escola Secundária,RAMADA,Odivelas,Lisboa,403507,Lisboa e Vale do Tejo,QZP.45,Publico,1,,www.esramada.pt,direcao@esramada.edu.gov.pt;servicos@esramada.edu.gov.pt,219340245;219338788,-91336.2272848297,-95599.6082419012
14338,403222,600025500,"Escola Secundária de Pinhal Novo, Palmela",Não Agrupada,R. Professor Henrique de Barros,PINHAL NOVO,Palmela,Setúbal,403222,Lisboa e Vale do Tejo,QZP.46,Publico,1,212363343,,direcao@espinhalnovo.edu.gov.pt;servicos@espinhalnovo.edu.gov.pt,212363344;212383165,-68083.6866050948,-114787.965541401
14339,403210,600006280,Escola Secundária de Palmela,Não Agrupada,Avenida Palmelense Futebol Club,PALMELA,Palmela,Setúbal,403210,Lisboa e Vale do Tejo,QZP.46,Publico,1,212336845,portal.espalmela.net,direcao@espalmela.edu.gov.pt;servicos@espalmela.edu.gov.pt,212336840;212350351,-67569.2254652675,-121500.145147989
14340,807202,,Escola Básica e Secundária Mouzinho da Silveira,Não Agrupada,Rua do Jogo da Bola s/n,CORVO,Corvo,Ilha do Corvo,807248,,,Publico,1,,,,,-1980471.09509772,261764.532290262
14341,400105,600012468,"Escola Secundária Dom Manuel Martins, Setúbal",Não Agrupada,Av. António Sérgio,SETÚBAL,Setúbal,Setúbal,400105,Lisboa e Vale do Tejo,QZP.46,Publico,1,265751204,www.escoladmanuelmartins.com,direcao@esdmm.edu.gov.pt;servicos@esdmm.edu.gov.pt,265771422;265771425,-63230.5959882204,-126968.689597538
14342,401018,600021114,"Escola Secundária du Bocage, Setúbal",Não Agrupada,Avenida Dr. António Rodrigues Manito,SETÚBAL,Setúbal,Setúbal,401018,Lisboa e Vale do Tejo,QZP.46,Publico,1,265534292,http://web.esbocage.com/,direcao@esbocage.edu.gov.pt;servicos@esbocage.edu.gov.pt,265547430;265545295,-66181.4549927268,-125710.72014987
14343,404275,600068064,Escola Profissional de Agricultura e Desenvolvimento Rural de Marco de Canaveses,Não Agrupada,"Rosém - Marco de Canaveses,  Apartado 90",ROSÉM,Marco de Canaveses,Porto,404275,Norte,QZP.11,Publico,1,255534048,www.epamac.com,direcao@epamac.edu.gov.pt;servicos@epamac.edu.gov.pt,255534049,-3866.29488916859,164335.221201186
14344,401675,600014991,"Escola Secundária Eça de Queirós, Póvoa de Varzim",Não Agrupada,R. Dr. Leonardo Coimbra,PÓVOA DE VARZIM,Póvoa de Varzim,Porto,401675,Norte,QZP.09,Publico,1,252298499,www.eseq.pt,direcao@eseq.edu.gov.pt;servicos@eseq.edu.gov.pt,252298490;252298491,-52548.1637907605,190781.799283797
14345,401079,600016536,"Escola Secundária Camilo Castelo Branco, Vila Real",Não Agrupada,Lg. dos Freitas,VILA REAL,Vila Real,Vila Real,401079,Norte,QZP.15,Publico,1,259321662,www.esccbvr.pt,direcao@escbranco.edu.gov.pt;servicos@escbranco.edu.gov.pt,259309430;259326097,32334.3719263911,180566.158234432
14346,401936,600019454,"Escola Secundária Inês de Castro, Canidelo, Vila Nova de Gaia",Não Agrupada,R. do Meiral,VILA NOVA DE GAIA,Vila Nova de Gaia,Porto,401936,Norte,QZP.09,Publico,1,227722486,Rua Quinta do Fojo - Canidelo - 4400-658 Vila Nova de Gaia,direcao@esicgaia.edu.gov.pt;servicos@esicgaia.edu.gov.pt,227727200,-42555.3805544062,161974.753740923
14347,402862,600016790,"Escola Secundária de S. Lourenço, Portalegre",Não Agrupada,Avenida George Robinson,PORTALEGRE,Portalegre,Portalegre,402862,Alentejo,QZP.47,Publico,1,245307398,,direcao@esslourenco.edu.gov.pt;servicos@esslourenco.edu.gov.pt,245307390;245307391,60963.2661406125,-41183.1293756814
14348,400725,600000788,"Escola Secundária Afonso Lopes Vieira, Leiria",Não Agrupada,R. Francisco Clemente - Rêgo de Água,LEIRIA,Leiria,Leiria,400725,Centro,QZP.29,Publico,1,244881697,esalv.pt,direcao@esalv.edu.gov.pt;servicos@esalv.edu.gov.pt,244880000;244881178,-59199.3494313152,10776.248808177
14349,402643,600026264,"Escola Secundária Rainha Santa Isabel, Estremoz",Não Agrupada,R. Prof. Egas Moniz,ESTREMOZ,Estremoz,Évora,402643,Alentejo,QZP.50,Publico,1,268338068,,direcao@esrsi.edu.gov.pt;servicos@esrsi.edu.gov.pt,268338060;268338061,47390.5209548322,-90750.6198793218
14350,404329,600068021,"Escola Profissional de Desenvolvimento Rural de Abrantes, Mouriscas, Abrantes",Não Agrupada,Herdade da Murteira,MOURISCAS,Abrantes,Santarém,404329,Lisboa e Vale do Tejo,QZP.38,Publico,1,241870028,www.epdra.pt,direcao@epdra.edu.gov.pt;servicos@epdra.edu.gov.pt,241870020;241870010,4195.27250873156,-17773.7250924376
14351,401602,600025438,"Escola Secundária de Cacilhas-Tejo, Almada",Não Agrupada,Praça Gil Vicente N.º 6,ALMADA,Almada,Setúbal,401602,Lisboa e Vale do Tejo,QZP.46,Publico,1,212750958,,direcao@escacilhastejo.edu.gov.pt;servicos@escacilhastejo.edu.gov.pt,212736220;212747573,-88670.1485714963,-108955.760740293
14352,404020,600031691,"Escola Profissional Agrícola Quinta da Lageosa, Aldeia do Souto, Covilhã",Não Agrupada,Quinta da Lageosa - Apartado 32,ALDEIA DO SOUTO,Covilhã,Castelo Branco,404020,Centro,QZP.34,Publico,1,275910209,www.quintadalageosa.pt,direcao@epaql.edu.gov.pt;servicos@epaql.edu.gov.pt,275910200,63185.498343791,76516.0603352935
14353,404287,600067971,Escola Profissional de Agricultura e Desenvolvimento Rural de Ponte de Lima,Não Agrupada,Quinta do Cruzeiro - Arca - Apartado 51,PONTE DE LIMA,Ponte de Lima,Viana do Castelo,404287,Norte,QZP.03,Publico,1,258941955,,direcao@epagriculturapl.edu.gov.pt;servicos@epagriculturapl.edu.gov.pt,258741404,-36458.6799944357,232576.851332721
14354,401766,600009777,"Escola Secundária Filipa de Vilhena, Porto",Não Agrupada,"R. do Covelo, n.º 205",PORTO,Porto,Porto,401766,Norte,QZP.09,Publico,1,225508262,,direcao@esfv.edu.gov.pt;servicos@esfv.edu.gov.pt,225072670,-39892.4392758686,166466.584592608
14355,401316,600012549,"Escola Secundária D. João II, Setúbal",Não Agrupada,R. Dr. Luís Macedo e Castro,SETÚBAL,Setúbal,Setúbal,401316,Lisboa e Vale do Tejo,QZP.46,Publico,1,265708505,djoaoii.eu5.org,direcao@djoao2.edu.gov.pt;servicos@djoao2.edu.gov.pt,265708500;265702792,-64415.2412891232,-125962.676515704
14356,807216,,Escola Básica Integrada de Água de Pau,Não Agrupada,Rua Foral Novo,ÁGUA DE PAU,Lagoa (São Miguel),Ilha de São Miguel,807244,,,Publico,1,,,,,-1538179.01111779,-71050.7776846883
14357,400294,600009394,"Escola Secundária José Falcão, Coimbra",Não Agrupada,Avenida D. Afonso Henriques,COIMBRA,Coimbra,Coimbra,400294,Centro,QZP.27,Publico,1,239484958,esjf.edu.pt,direcao@esjf.edu.gov.pt;servicos@esjf.edu.gov.pt,239487170;239487173,-23921.3144962608,60166.9599194002
14358,400348,600017010,"Escola Secundária Maria Amália Vaz de Carvalho, Lisboa",Não Agrupada,Rua Rodrigo da Fonseca nº 115,LISBOA,Lisboa,Lisboa,400348,Lisboa e Vale do Tejo,QZP.45,Publico,1,213867124,www.esmavc.org,direcao@esmcarvalho.edu.gov.pt;servicos@esmcarvalho.edu.gov.pt,213841910;932558474,-89016.5168943791,-104057.583869506
