OBJECTID,CODUOME,NOMEUO,CODESCME,NOME,SEDE,MORADA,LOCALIDADE,CONCELHO,DISTRITO,CODDSR,CODQZP,CICLO,NATUREZAINSTITUCIONAL_DESC,FAX,URL,EMAIL,TELEFONE,x,y
146885,161822,Agrupamento de Escolas de Tondela Cândido de Figueiredo,271720,"Escola Básica de São Miguel do Outeiro, Tondela",N,Bairro da Escola,SÃO MIGUEL DO OUTEIRO,Tondela,Viseu,Centro,QZP.25,1º Ciclo,Redes dos ministérios,,,eb1.smiguelouteiro@escolas.min-edu.pt,232952174,9283.7515998183,102000.859850984
146886,161822,Agrupamento de Escolas de Tondela Cândido de Figueiredo,233535,"Escola Básica de Molelos, Tondela",N,Rua Vale da Pata,TONDELA,Tondela,Viseu,Centro,QZP.25,1º Ciclo,Redes dos ministérios,,,eb1.molelos@escolas.min-edu.pt,232821894,2063.59411896192,96111.5121705196
146887,161822,Agrupamento de Escolas de Tondela Cândido de Figueiredo,255634,"Escola Básica de Lobão da Beira, Tondela",N,Avenida Doutor Gonçalves da Silva e Cunha,TONDELA,Tondela,Viseu,Centro,QZP.25,1º Ciclo,Redes dos ministérios,,,eb1.lobao@escolas.min-edu.pt,232812197,8471.68816341404,95227.338158402
146888,161822,Agrupamento de Escolas de Tondela Cândido de Figueiredo,210912,"Escola Básica de Canas de Santa Maria, Tondela",N,Avenida da Igreja,TONDELA,Tondela,Viseu,Centro,QZP.25,1º Ciclo,Redes dos ministérios,,,eb1.canasstamaria@escolas.min-edu.pt,232842387,8081.48460692107,97886.770138465
146889,161822,Agrupamento de Escolas de Tondela Cândido de Figueiredo,200426,"Escola Básica de Adiça, Tondela",N,Rua da Escola Primária,TONDELA,Tondela,Viseu,Centro,QZP.25,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.adica@escolas.min-edu.pt,232816734,3805.67419502109,91860.2998788541
146890,,,515644,Jardim Infantil Da Santa Casa Da Misericórdia De Vale De Besteiros,N,Ladeira - Apartado 21,CASTELÕES TND,Tondela,Viseu,Centro,QZP.25,Pré-escolar,IPSS ou equiparada,232852621,,ji.scmvalebesteiros@escolas.min-edu.pt,232851878
146891,,,803518,Jardim Infantil C. Regional Seg. Social,N,"Rua Santa Margarida, 29",CARAMULO,Tondela,Viseu,Centro,QZP.25,Pré-escolar,IPSS ou equiparada,,,ji.csegsocial@escolas.min-edu.pt,232861458,-3207.12975365677,100179.235726134
146892,,,521905,Infantário Popular De Tondela (Stª Casa Da Misericórdia De Tondela),N,Rua Tenente Valadim,TONDELA,Tondela,Viseu,Centro,QZP.25,Pré-escolar,IPSS ou equiparada,232814199,,if.populartondela@escolas.min-edu.pt,232814195
146893,,,802835,Escola Profissional de Tondela,N,"Avenida Visconde de Tondela, 28",TONDELA,Tondela,Viseu,Centro,QZP.25,Profissional;3º Ciclo,Particular,232819417,,ep.tondela@escolas.min-edu.pt,232819410,4444.39483379234,94249.162182888
146894,161822,Agrupamento de Escolas de Tondela Cândido de Figueiredo,260990,"Escola Básica de Outeiro de Baixo, Tondela",N,Rua Talegre,TONDELA,Tondela,Viseu,Centro,QZP.25,1º Ciclo,Redes dos ministérios,,,,232816387,1507.60283932404,89381.7597408209
146895,161998,Agrupamento de Escolas de Tondela Tomaz Ribeiro,284725,"Escola Básica de Vilar de Besteiros, Tondela",N,Avenida da Escola,VILAR DE BESTEIROS,Tondela,Viseu,Centro,QZP.25,1º Ciclo,Redes dos ministérios,,http://www.eb1-vilar-besteiros-tondela.rcts.pt,,232842390,4226.77397117618,100535.358708002
146896,161998,Agrupamento de Escolas de Tondela Tomaz Ribeiro,256523,"Escola Básica de Tourigo, Tondela",N,Rua da Escola,TOURIGO,Tondela,Viseu,Centro,QZP.25,1º Ciclo,Redes dos ministérios,,http://www.eb1-tourigo.rcts.pt,,232871590,-4933.76441219056,91257.3338985454
146897,,,806624,Jardim de Infância do Centro Paroquial de Canas de Santa Maria,N,"Largo de São Pedro, n.º 28 - Canas de Santa Maria",TONDELA,Tondela,Viseu,Centro,QZP.25,Pré-escolar,IPSS ou equiparada,,,centro_paroquialcsm@hotmail.com,232848148,7749.95171670736,98511.9151998776
146898,,,807491,Centro de Emprego de Dão-Lafões,N,Pct.ª Dr. Teófilo da Cruz,TONDELA,Tondela,Viseu,Centro,QZP.25,Profissional,Redes dos ministérios,,,,,4391.12452981518,94288.4359233912
146899,161883,Agrupamento de Escolas de Vila Nova de Paiva,636230,"Jardim de Infância de Vila Cova à Coelheira, Vila Nova de Paiva",N,Rua da Escola,VILA COVA À COELHEIRA VNP,Vila Nova de Paiva,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.vcccodeceira@escolas.min-edu.pt,232601243,27681.9141325871,134846.820112452
146900,161883,Agrupamento de Escolas de Vila Nova de Paiva,263576,"Jardim de Infância de Pendilhe, Vila Nova de Paiva",N,Rua das Eiras,PENDILHE,Vila Nova de Paiva,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,eb1.pendilhe@escolas.min-edu.pt,232371157,24834.0457428181,137368.367662824
146901,161883,Agrupamento de Escolas de Vila Nova de Paiva,340297,"Escola Básica Aquilino Ribeiro, Vila Nova de Paiva",N,Rua Dr. Francisco Sá Carneiro,VILA NOVA DE PAIVA,Vila Nova de Paiva,Viseu,Centro,QZP.22,2º Ciclo;3º Ciclo,Redes dos ministérios,232609103,,eb23.aquilinoribeiro@escolas.min-edu.pt,232609100,33540.5257679596,131767.166059355
146902,161883,Agrupamento de Escolas de Vila Nova de Paiva,284099,Escola Básica de Vila Nova de Paiva,N,Avenida Aquilino Ribeiro,VILA NOVA DE PAIVA,Vila Nova de Paiva,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,232518225,,eb1.vnovapaiva@escolas.min-edu.pt,232604332,34447.8270414474,131776.006481165
146903,161883,Agrupamento de Escolas de Vila Nova de Paiva,284142,"Escola Básica de Vila Cova à Coelheira, Vila Nova de Paiva",N,Rua do Mosteiro,VILA COVA À COELHEIRA VNP,Vila Nova de Paiva,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.vccoelheiravnp@escolas.min-edu.pt,232601081,27973.8895574004,134384.495247833
146904,161883,Agrupamento de Escolas de Vila Nova de Paiva,256535,"Escola Básica de Touro, Vila Nova de Paiva",N,Avenida do Calvário,TOURO,Vila Nova de Paiva,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.n1.touro@escolas.min-edu.pt,232602422,32291.6513394586,136133.794385956
146905,161883,Agrupamento de Escolas de Vila Nova de Paiva,403040,Escola Secundária de Vila Nova de Paiva,S,Rua Padre Joaquim Rodrigues da Cunha,VILA NOVA DE PAIVA,Vila Nova de Paiva,Viseu,Centro,QZP.22,3º Ciclo;Secundário;Profissional,Redes dos ministérios,232609021,http://www.escolasdevnpaiva.pt,direcao@aevnpaiva.edu.gov.pt;servicos@aevnpaiva.edu.gov.pt,232609020,33624.8998995859,131546.486088294
146906,160593,"Agrupamento de Escolas de Mundão, Viseu",256559,"Escola Básica de Travassós de Cima, Viseu",N,Rua da Escola,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.n1.travassoscima@escolas.min-edu.pt,232441377,21227.7411923837,111494.791892913
146907,160593,"Agrupamento de Escolas de Mundão, Viseu",629110,"Escola Básica de Sanguinhedo de Cota, Viseu",N,Rua da Escola,CÔTA,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,ji.sanguinhedocota@escolas.min-edu.pt,232926045,26218.6374824788,125446.169027449
146908,160593,"Agrupamento de Escolas de Mundão, Viseu",215223,"Escola Básica de Cepões, Viseu",N,Cepões,BARREIROS VIS,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.cepoesvis@escolas.min-edu.pt,232922208,27919.7335018244,120063.891778134
146909,160593,"Agrupamento de Escolas de Mundão, Viseu",255245,"Escola Básica de Cavernães, Viseu",N,Rua da Escola,CAVERNÃES,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.n1.cavernaes@escolas.min-edu.pt,232922049,25071.7124016936,115614.148627447
146910,160593,"Agrupamento de Escolas de Mundão, Viseu",213792,"Escola Básica de Casal de Esporão, Viseu",N,Casal de Esporão,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.casalesporao@escolas.min-edu.pt,232984360,30466.3279496653,117348.728324112
146911,160593,"Agrupamento de Escolas de Mundão, Viseu",609249,"Jardim de Infância de Cavernães, Viseu",N,Rua das Eiras,CAVERNÃES,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.cavernaes@escolas.min-edu.pt,,25388.4165929689,115916.836396043
146912,160593,"Agrupamento de Escolas de Mundão, Viseu",345076,"Escola Básica n.º 3 de Mundão, Viseu",S,Rua da Biquinha,VISEU,Viseu,Viseu,Centro,QZP.22,2º Ciclo;3º Ciclo,Redes dos ministérios,232929321,http://www.aemundao.net,direcao@aemundao.edu.gov.pt;servicos@aemundao.edu.gov.pt,232929320,22990.3346848714,114801.524773294
146913,160593,"Agrupamento de Escolas de Mundão, Viseu",257904,"Escola Básica n.º 2 de Mundão, Viseu",N,Rua da Escola,BARREIROS VIS,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.n2.mundao@escolas.min-edu.pt,232441192,21623.9678990806,115768.546438781
146914,160593,"Agrupamento de Escolas de Mundão, Viseu",255841,"Escola Básica n.º 1 de Mundão, Viseu",N,Rua Principal,BARREIROS VIS,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.n1.mundao@escolas.min-edu.pt,232449558,22297.8245022532,114284.144231175
146915,160635,Agrupamento de Escolas Viseu Norte,645254,"Jardim de Infância de Pascoal, Viseu",N,"Rua Penedo da Saudade, Lote 7 r/c",VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.pascoal@escolas.min-edu.pt,,17275.1151083862,113044.785053629
146916,160635,Agrupamento de Escolas Viseu Norte,613526,"Jardim de Infância de Figueiró, Viseu",N,Figueiró,SÃO CIPRIANO VIS,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.figueiro@escolas.min-edu.pt,232416922,13762.9101632504,109835.934237351
146917,160635,Agrupamento de Escolas Viseu Norte,612935,"Jardim de Infância de Farminhão, Viseu",N,"Rua da Escola, 27",FARMINHÃO,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.farminhao@escolas.min-edu.pt,232997559,9803.77386242578,104888.10584416
146918,160635,Agrupamento de Escolas Viseu Norte,645783,"Jardim de Infância de Abraveses, Viseu",N,Rua dos Pauliteiritos,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,,232451384,17759.7822286978,112219.693498347
146919,160635,Agrupamento de Escolas Viseu Norte,296170,"Escola Básica Professor Rolando de Oliveira, Abraveses, Viseu",N,Rua Professor Cristóvão Moreira Figueiredo,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,,,17447.1735381435,111116.095101269
146920,160635,Agrupamento de Escolas Viseu Norte,341101,"Escola Básica Dr. Azeredo Perdigão, Abraveses, Viseu",S,"R. Corga, 1",VISEU,Viseu,Viseu,Centro,QZP.22,2º Ciclo;3º Ciclo,Redes dos ministérios,232415163,http://aeviseunorte.com.pt,direcao@aeviseunorte.edu.gov.pt;direcao@aeviseunorte.pt;servicos@aeviseunorte.edu.gov.pt,232414665,18498.5447152956,112321.472723923
146921,160635,Agrupamento de Escolas Viseu Norte,283976,"Escola Básica de Vila Nova do Campo, Viseu",N,Estrada da Liberdade,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.vnovacampo@escolas.min-edu.pt,232451714,17929.2952823165,115155.928880983
146922,160635,Agrupamento de Escolas Viseu Norte,278798,"Escola Básica de Torredeita, Viseu",N,Rua dos Combatentes Do Ultramar,TORREDEITA,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.torredeita@escolas.min-edu.pt,232997558,9328.72840120692,108063.397501772
146923,160635,Agrupamento de Escolas Viseu Norte,278439,"Escola Básica de Tondelinha, Orgens, Viseu",N,Rua da Escola,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.tondelinha@escolas.min-edu.pt,232415406,15401.1460631731,108961.868960377
146924,160635,Agrupamento de Escolas Viseu Norte,256894,"Escola Básica de Póvoa de Abraveses, Viseu",N,Rua das Flores,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.n2.abraveses@escolas.min-edu.pt,232415802,19089.4014956117,112014.696252057
146925,160635,Agrupamento de Escolas Viseu Norte,265858,"Escola Básica de Portela, Viseu",N,Rua São Cipriano,SÃO CIPRIANO VIS,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.portelascipriano@escolas.min-edu.pt,232416923,13142.5717153414,108286.253819765
146926,160635,Agrupamento de Escolas Viseu Norte,262407,"Escola Básica de Pascoal, Viseu",N,Rua Monte Meão,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.pascoal@escolas.min-edu.pt,232459864,16928.9908546552,113101.178293582
146927,160635,Agrupamento de Escolas Viseu Norte,260162,"Escola Básica de Oliveira de Baixo, Viseu",N,Rua da ESCOLA,BODIOSA,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.oliveirabaixo@escolas.min-edu.pt,232972656,12864.2661205113,116517.587554786
146928,160635,Agrupamento de Escolas Viseu Norte,234710,"Escola Básica de Moselos, Viseu",N,Largo do Cerdeiral,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.moselos@escolas.min-edu.pt,232451770,15695.5450165803,114114.230956591
146929,160635,Agrupamento de Escolas Viseu Norte,230558,"Escola Básica de Lustosa, Viseu",N,Rua Principal,CALDE,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.lustosa@escolas.min-edu.pt,232972613,15232.9391864333,119409.418733911
146930,160635,Agrupamento de Escolas Viseu Norte,221570,"Escola Básica de Farminhão, Viseu",N,"Rua da Escola, 28",FARMINHÃO,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.farminhao@escolas.min-edu.pt,232997559,9912.49831079231,105000.811088562
146931,160635,Agrupamento de Escolas Viseu Norte,217920,"Escola Básica de Couto de Cima, Viseu",N,Rua Fiéis de Deus,COUTO DE CIMA,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.coutocima@escolas.min-edu.pt,232997561,11120.1987364086,111437.263252684
146932,160635,Agrupamento de Escolas Viseu Norte,255105,"Escola Básica de Campo, Viseu",N,Rua Adelino Nunes,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.n1.campo@escolas.min-edu.pt,232451713,18494.0661902238,115497.90167344
146933,160635,Agrupamento de Escolas Viseu Norte,210274,"Escola Básica de Calde, Viseu",N,Rua Campo da Bola,CALDE,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.calde@escolas.min-edu.pt,232911329,18616.7250301921,123856.484176916
146934,160635,Agrupamento de Escolas Viseu Norte,255014,"Escola Básica de Bigas, Viseu",N,Rua da Capela,LORDOSA,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.n1.bigas@escolas.min-edu.pt,232912494,19110.8119216559,119490.360192624
146935,160635,Agrupamento de Escolas Viseu Norte,254782,"Escola Básica de Abraveses, Viseu",N,Rua da Escola,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.n1.abraveses@escolas.min-edu.pt,232451769,18050.9062739872,112174.343137588
146936,160635,Agrupamento de Escolas Viseu Norte,340730,"Escola Básica D. Duarte, Vil de Soito, Viseu",N,Fonte Arcada,VIL DE SOUTO,Viseu,Viseu,Centro,QZP.22,2º Ciclo;3º Ciclo,Redes dos ministérios,232414933,,eb23.dduarte@escolas.min-edu.pt,232414659,12976.4013256356,110176.214146059
146937,160635,Agrupamento de Escolas Viseu Norte,637725,"Jardim de Infância de Várzea de Calde, Viseu",N,Rua da Escola,CALDE,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.varzeacalde@escolas.min-edu.pt,232911607,21635.6109778518,121855.148654189
146938,160635,Agrupamento de Escolas Viseu Norte,634189,"Jardim de Infância de Travanca de Bodiosa, Viseu",N,Avenida Principal,BODIOSA,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.travancabodiosa@escolas.min-edu.pt,,14508.1594706039,116219.299058238
146939,160635,Agrupamento de Escolas Viseu Norte,633938,"Jardim de Infância de Torredeita, Viseu",N,Rua Senhor do Pedrão,TORREDEITA,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.torredeita@escolas.min-edu.pt,232997558,9324.00932597532,108086.205122128
146940,161858,"Agrupamento de Escolas Grão Vasco, Viseu",285304,"Escola Básica de Vildemoinhos, Viseu",N,Rua dos Trambelos,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,232415218,,eb1.vildemoinhos@escolas.min-edu.pt,232415218,17357.1110117361,109982.264197427
146941,161858,"Agrupamento de Escolas Grão Vasco, Viseu",259550,"Escola Básica do Bairro Municipal, Viseu",N,Bairro Municipal,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,232415807,,eb1.n4.viseu@escolas.min-edu.pt,232415807,17828.0658020185,110404.80586953
146942,161858,"Agrupamento de Escolas Grão Vasco, Viseu",271494,"Escola Básica de São Martinho de Orgens, Viseu",N,Rua Romão Loureiro,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.smartinhoorgens@escolas.min-edu.pt,232415949,15985.953012944,111485.001904785
146943,161858,"Agrupamento de Escolas Grão Vasco, Viseu",259767,"Escola Básica de Santiago, Viseu",N,Rua das Escolas,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.n7.viseu@escolas.min-edu.pt,232449345,19702.3653779831,111532.790614199
146944,161858,"Agrupamento de Escolas Grão Vasco, Viseu",259652,"Escola Básica de S. Miguel, Viseu",N,Rua Alferes Maldonado,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.n5.viseu@escolas.min-edu.pt,232436175,19200.168925831,109986.350071872
146945,161858,"Agrupamento de Escolas Grão Vasco, Viseu",256699,"Escola Básica de Ribeira, Viseu",N,Largo do Arrabalde,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,232431610,,eb1.n1.viseu@escolas.min-edu.pt,232436687,19012.0483122465,110541.21890088
146946,161858,"Agrupamento de Escolas Grão Vasco, Viseu",259305,"Escola Básica Maria Cecília Correia, Viseu",N,Rua Nossa Senhora de Fátima,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,232437764,,eb1.n3.viseu@escolas.min-edu.pt,232437764,17994.6687076969,109829.978005821
146947,161858,"Agrupamento de Escolas Grão Vasco, Viseu",287015,"Escola Básica de Avenida, Viseu",N,Avenida Major Leopoldo da Silva,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo,Redes dos ministérios,,,eb1.n2.viseu@escolas.min-edu.pt,232424979,18337.1686698457,110118.429210546
146948,161858,"Agrupamento de Escolas Grão Vasco, Viseu",637427,"Jardim de Infância de Vildemoinhos, Viseu",N,Rua dos Trambelos,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.vildemoinhos@escolas.min-edu.pt,232414449,17402.8915002884,110013.24254322
146949,161858,"Agrupamento de Escolas Grão Vasco, Viseu",632806,"Jardim de Infância de São Martinho de Orgens, Viseu",N,"Rua da Floresta, 29",VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,232415322,,ji.smartinhoorgens@escolas.min-edu.pt,232415322,15728.1895496976,111057.360928102
146950,161858,"Agrupamento de Escolas Grão Vasco, Viseu",622620,"Jardim de Infância de Orgens, Viseu",N,Rua da Escola,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,232416228,,ji.orgens@escolas.min-edu.pt,232416228,16235.3718928772,110923.800980326
146951,161858,"Agrupamento de Escolas Grão Vasco, Viseu",640037,"Jardim de Infância de Marzovelos, Viseu",N,Travessa Moinho de Vento,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.marzovelos@escolas.min-edu.pt,232426356,17902.9315428349,109575.123482563
146952,161858,"Agrupamento de Escolas Grão Vasco, Viseu",310001,"Escola Básica João de Barros, Marzovelos, Viseu",N,Rua Doutor Fernando Mouga,VISEU,Viseu,Viseu,Centro,QZP.22,1º Ciclo;2º Ciclo;3º Ciclo,Redes dos ministérios,232431082,,eb12.marzovelos@escolas.min-edu.pt,232430400,17974.4805763358,109421.050384738
146953,161858,"Agrupamento de Escolas Grão Vasco, Viseu",341710,"Escola Básica Grão Vasco, Viseu",S,Alameda Luís de Camões,VISEU,Viseu,Viseu,Centro,QZP.22,2º Ciclo;3º Ciclo;Artistico,Redes dos ministérios,232420659,http://portal.graovasco.net,direcao@aegraovasco.edu.gov.pt;servicos@aegraovasco.edu.gov.pt,232420650,18453.6680949813,109140.161896251
146954,161858,"Agrupamento de Escolas Grão Vasco, Viseu",272620,"Escola Básica de São Salvador, Viseu",N,"Rua Professor João Peixoto, 3",VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,232416864,,eb1.ssalvadorviseu@escolas.min-edu.pt,232416864,16879.6226734337,109288.448090379
146955,161860,"Agrupamento de Escolas Infante D. Henrique, Repeses, Viseu",636174,"Jardim de Infância de Vila Chã de Sá, Viseu",N,Rua de Lagares,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar,Redes dos ministérios,,,ji.vchasa@escolas.min-edu.pt,232954640,15565.8820441448,104741.968540594
146956,161860,"Agrupamento de Escolas Infante D. Henrique, Repeses, Viseu",297367,"Escola Básica Aquilino Ribeiro, Ranhados, Viseu",N,Quinta D`El Rei - Loteamento Imo-Estrela,VISEU,Viseu,Viseu,Centro,QZP.22,Pré-escolar;1º Ciclo,Redes dos ministérios,,,,,20136.0211510719,108946.204865919
